State Name,Two Wheeler,Three Wheeler,Four Wheeler,Goods Vehicles,Public Service Vehicle,Special Category Vehicles,Ambulance/Hearses,Construction Equipment Vehicle,Other,Grand Total,total-charging-stations,Charging_Station_Share (%),Chargers per 1k EVs,EV_per_Station
Haryana,31136,24884.0,5844,1011.0,143.0,34.0,17.0,23.0,123.0,211967,283.0,9.881477945509594,3.99729302224079,4741.461265011845
Delhi,23175,44354.0,3388,830.0,523.0,17.0,10.0,29.0,427.0,237467,162.0,10.62126496927016,1.2401136003566084,2900.1822808664383
Chhattisgarh,55909,56897.0,6377,788.0,367.0,16.0,14.0,16.0,180.0,19925,286.0,17.09963042629595,2.633019224784765,3315.3918177542428
Kerala,32206,115196.0,7676,1353.0,710.0,19.0,29.0,13.0,164.0,276469,144.0,19.595108404779864,2.887211830887692,4034.4505740445275
Madhya Pradesh,57556,97354.0,6088,505.0,894.0,15.0,29.0,14.0,454.0,296309,21.0,20.34244891604104,6.036582520981191,451.2063709449444
Delhi,8869,94183.0,4142,319.0,855.0,3.0,26.0,22.0,300.0,162591,218.0,13.712428844333632,0.6395176893378953,7755.717975906203
Uttar Pradesh,58813,51527.0,6173,1085.0,74.0,6.0,1.0,13.0,94.0,160569,54.0,21.197381472596618,4.071161279150154,7716.003561375477
Haryana,55108,113780.0,7080,136.0,884.0,9.0,17.0,39.0,485.0,20434,35.0,0.9426684994494625,4.248445307131977,5240.303920543235
Tamil Nadu,19499,23823.0,165,288.0,606.0,29.0,11.0,7.0,247.0,258369,23.0,10.168520155986798,3.019107959361754,4848.074213253921
Assam,40866,60779.0,3333,695.0,356.0,27.0,5.0,20.0,229.0,246635,144.0,8.940399437585242,0.5095544335790869,138.1353072719761
Kerala,40964,36523.0,5580,596.0,886.0,19.0,27.0,29.0,345.0,222568,62.0,23.440821273365614,0.23747945437931756,492.797892637065
West Bengal,50400,79652.0,1342,806.0,221.0,46.0,23.0,0.0,214.0,111938,11.0,24.74184173902852,0.7171364424411857,2902.2276960644026
Rajasthan,12515,60118.0,3470,1792.0,318.0,33.0,16.0,36.0,2.0,149543,65.0,6.0298989051089995,2.5794039063340852,5164.012264046429
Andhra Pradesh,15479,75254.0,6125,306.0,277.0,7.0,25.0,17.0,480.0,76554,210.0,12.786143176424456,3.1627158965981863,2908.031493980347
Haryana,12355,4496.0,597,634.0,5.0,8.0,1.0,31.0,82.0,196176,43.0,2.7648185260643396,5.984768537650301,5420.926737955592
Bihar,44884,6829.0,7752,698.0,259.0,32.0,2.0,21.0,273.0,292874,148.0,6.747630926688303,4.676990210701333,3096.2701767101835
Maharashtra,9886,39745.0,6446,353.0,217.0,27.0,7.0,33.0,305.0,78203,6.0,11.75913730254788,2.5384946984571304,1541.940803533853
Telangana,31460,20795.0,7163,1836.0,478.0,23.0,6.0,18.0,66.0,272504,7.0,8.118659203087368,0.4422778391467602,7634.25831765157
Bihar,24715,29735.0,2393,1577.0,915.0,41.0,11.0,1.0,287.0,100576,119.0,8.69394437021761,4.3212225783318186,7086.8694492439645
Haryana,29765,95628.0,5655,1679.0,237.0,29.0,25.0,28.0,21.0,144684,175.0,19.134577147993753,4.033935888530688,7853.779186906396
Telangana,4197,63009.0,7871,560.0,22.0,29.0,27.0,7.0,109.0,196924,118.0,14.81363108875133,4.971099301444994,1267.0871782496438
Uttarakhand,10399,39463.0,412,575.0,826.0,22.0,7.0,18.0,267.0,101425,160.0,1.6749869717739723,6.4579772780591025,5307.416421234141
Punjab,25389,112762.0,4922,417.0,31.0,24.0,0.0,5.0,386.0,110871,240.0,5.051118289775292,1.1571802100636606,2746.747402184535
Gujarat,35668,62009.0,1476,1035.0,682.0,45.0,25.0,5.0,181.0,52374,298.0,13.496167387857614,0.4027047988729159,7550.286581867389
Uttar Pradesh,30488,31863.0,3349,952.0,206.0,13.0,19.0,35.0,235.0,178115,262.0,21.29325929855787,4.508705085226901,5774.2753883701325
Delhi,18749,50863.0,7204,1294.0,615.0,37.0,19.0,29.0,130.0,244970,179.0,20.437472389209876,0.5688049157409842,2346.1456542148667
Andhra Pradesh,28481,79572.0,5400,1550.0,209.0,40.0,21.0,10.0,190.0,169609,208.0,8.923738371329009,4.437764572914847,653.8369619538091
Haryana,20327,58438.0,5147,332.0,924.0,7.0,4.0,0.0,388.0,246454,249.0,12.004824892044743,5.774763359490278,7505.715625090647
Uttar Pradesh,9478,76139.0,582,508.0,719.0,9.0,14.0,8.0,57.0,91859,295.0,8.952422142575246,6.9829586354747475,7911.424361221071
Andhra Pradesh,12380,61172.0,242,185.0,438.0,38.0,16.0,34.0,414.0,206339,64.0,23.778997419347164,4.84251050692463,342.97749430114277
West Bengal,56295,9721.0,4904,149.0,798.0,14.0,25.0,3.0,213.0,38816,265.0,1.9376456120747476,0.798998160048373,2903.7266052667037
Andhra Pradesh,28463,65142.0,6903,394.0,131.0,4.0,7.0,2.0,318.0,94628,232.0,3.61224362190628,3.610078355639425,1355.724728646125
Odisha,53116,103018.0,7061,1684.0,177.0,48.0,22.0,6.0,58.0,5261,208.0,1.1642546459498926,6.160696662144732,7071.950750185289
Kerala,51368,111943.0,7094,489.0,370.0,23.0,26.0,29.0,359.0,48342,288.0,8.602500068936873,1.8711171507142024,3996.743680814164
West Bengal,12762,100658.0,5819,1903.0,182.0,46.0,14.0,26.0,440.0,265170,134.0,17.510338470395805,0.6180850485257005,6975.294511177173
Uttar Pradesh,36512,116195.0,3734,164.0,499.0,29.0,24.0,7.0,372.0,132245,56.0,21.96152272332263,5.328601519231492,1645.933834392377
West Bengal,6159,109054.0,833,162.0,329.0,33.0,1.0,39.0,426.0,265512,141.0,18.894929243490758,0.4589177395528554,4120.128373752696
Assam,38156,113779.0,3626,608.0,942.0,41.0,8.0,23.0,392.0,28483,136.0,18.65221168129668,4.473459735821641,3326.197268157086
Tamil Nadu,38570,88497.0,1181,1292.0,742.0,39.0,6.0,27.0,393.0,219289,100.0,14.949317274518238,5.181198129357956,2455.6902819706493
Assam,58391,50393.0,523,1362.0,844.0,22.0,8.0,20.0,354.0,230609,114.0,22.309010981172,6.926318029749305,344.9696705636701
Rajasthan,10649,15810.0,142,1814.0,157.0,17.0,26.0,21.0,146.0,85570,263.0,17.19109067016659,1.6265028415709617,6138.098418508609
Bihar,29515,119165.0,2477,697.0,938.0,33.0,25.0,1.0,382.0,53668,89.0,23.483511786793848,2.621735035878047,2532.7401659414086
Uttar Pradesh,46587,42068.0,7705,329.0,374.0,15.0,18.0,13.0,301.0,235116,85.0,3.5018014153660153,2.3963038314624994,2878.711319335601
Madhya Pradesh,38110,91929.0,225,1125.0,867.0,48.0,24.0,29.0,403.0,234946,111.0,9.66858296205192,5.1876773363490525,4232.039484470224
Tamil Nadu,20398,87101.0,4160,1704.0,143.0,8.0,6.0,13.0,496.0,32530,254.0,5.552646312078588,2.9824287068058477,1344.050466747455
Tamil Nadu,1482,105898.0,7555,517.0,262.0,10.0,4.0,2.0,342.0,211211,64.0,22.042973495837966,6.866550928657527,850.8708047921641
Rajasthan,4172,21513.0,671,635.0,725.0,27.0,2.0,31.0,464.0,222425,89.0,12.533547910725776,0.15409946490720278,6362.54838814768
Rajasthan,6967,24239.0,1883,431.0,163.0,40.0,0.0,21.0,357.0,244820,270.0,7.634212029450347,2.3255366457714315,5317.385412208892
Andhra Pradesh,22713,65568.0,4963,107.0,871.0,13.0,2.0,7.0,486.0,138672,45.0,14.40464824959512,6.3659759657378325,1069.2739548974137
Punjab,41747,50081.0,5833,1378.0,885.0,39.0,0.0,23.0,50.0,278941,268.0,10.5660795410902,3.365976115224195,149.99812293435807
Rajasthan,45190,118575.0,5255,72.0,384.0,25.0,20.0,31.0,422.0,33865,123.0,3.911402243507496,1.6032162673299404,4097.3863401406325
Telangana,27821,45702.0,6436,456.0,940.0,15.0,5.0,25.0,267.0,149977,51.0,18.46442728570208,2.797053282705001,6712.316608837751
Jharkhand,51939,26018.0,3290,888.0,301.0,47.0,18.0,14.0,132.0,229091,211.0,23.969282263189715,4.305164978922533,85.39776199713401
Rajasthan,24859,53675.0,2912,823.0,512.0,34.0,6.0,30.0,152.0,275951,278.0,21.388735088769813,6.840961435497257,4161.712053100056
Odisha,39860,58152.0,5165,1471.0,533.0,48.0,10.0,31.0,438.0,195406,97.0,6.520615680773399,5.196320239239458,2207.8678748840266
Haryana,31267,95188.0,7737,369.0,133.0,34.0,16.0,8.0,73.0,175820,129.0,22.977855193167287,3.4803138049934987,7884.914105582129
Tamil Nadu,755,16758.0,4898,1884.0,295.0,21.0,28.0,38.0,272.0,18736,283.0,16.48359348109617,6.7124898967363835,1958.945294236836
Delhi,3247,90910.0,2964,1013.0,335.0,28.0,20.0,22.0,491.0,65065,56.0,0.8134089418585883,5.971243855566315,5565.78594263644
Bihar,28304,88154.0,4014,1699.0,926.0,43.0,16.0,31.0,186.0,65643,89.0,21.094239764495082,1.2192121453243006,2952.132938904989
West Bengal,26575,46727.0,7246,725.0,994.0,19.0,6.0,38.0,469.0,186574,110.0,11.683159250326865,5.331531302546958,2782.1325839874867
Chhattisgarh,29761,52319.0,858,1919.0,337.0,10.0,12.0,17.0,70.0,234216,273.0,5.796170403563671,5.023379029701524,4360.90021232123
Karnataka,25531,113631.0,1156,1708.0,366.0,11.0,25.0,26.0,150.0,217682,59.0,3.7590544028489896,6.443462319360199,6331.0926116095725
Chhattisgarh,24717,49695.0,276,1710.0,766.0,44.0,28.0,36.0,395.0,6311,247.0,2.5179592640421533,5.8677202382557265,2828.84671504706
Haryana,56742,45543.0,7011,1565.0,442.0,49.0,5.0,5.0,314.0,233478,145.0,22.75769415982191,6.83705250017283,7142.3642872608
Chhattisgarh,27293,111374.0,6991,1353.0,453.0,31.0,17.0,3.0,481.0,272806,241.0,23.71285983351919,4.142997253295575,7746.134379100299
Telangana,29597,42723.0,5452,1677.0,38.0,4.0,28.0,34.0,428.0,170109,227.0,3.5841305139207282,1.0807686054158676,6759.686804956614
Uttar Pradesh,11772,50209.0,6603,440.0,963.0,40.0,19.0,21.0,440.0,11057,145.0,1.3202949469627991,4.924689857655244,3297.6205301840573
Chhattisgarh,38301,90043.0,5460,1535.0,488.0,14.0,14.0,30.0,341.0,267403,91.0,5.562749281295187,4.0389556217165365,802.795465996875
Uttar Pradesh,41186,54206.0,4474,1408.0,971.0,47.0,22.0,12.0,56.0,277956,280.0,20.457826840202426,0.20618246399120885,2573.0071257683726
Karnataka,25486,29316.0,4159,896.0,68.0,48.0,21.0,8.0,98.0,284491,187.0,9.892945532207541,1.101824590593447,2056.0105496022334
Odisha,35163,77823.0,3536,1488.0,240.0,16.0,19.0,11.0,470.0,25830,113.0,15.033976797736159,5.148765211047052,3189.787211535153
Uttarakhand,56271,50210.0,2902,1815.0,351.0,31.0,5.0,24.0,442.0,80073,110.0,17.72749646997192,2.7372009558901222,5022.247324399884
Uttar Pradesh,16305,12324.0,534,188.0,577.0,41.0,18.0,14.0,90.0,90693,200.0,5.285317863036587,1.79313282773302,4433.408773753392
Andhra Pradesh,12747,92768.0,3811,1375.0,21.0,5.0,18.0,12.0,356.0,197463,261.0,12.316320431349512,2.944815912272609,2763.887015596468
Madhya Pradesh,13697,116647.0,897,1929.0,789.0,11.0,23.0,28.0,129.0,276103,193.0,17.341027565921415,4.529836306345162,5624.510916019118
Odisha,12763,87504.0,3997,1561.0,804.0,38.0,23.0,39.0,2.0,84501,59.0,15.046127965726946,3.207109490109539,6919.841566420283
Madhya Pradesh,21900,109538.0,7637,829.0,824.0,35.0,27.0,3.0,376.0,1077,202.0,22.64857318346761,1.4597567571465901,6634.221435138795
Tamil Nadu,29776,108336.0,6141,1947.0,861.0,40.0,13.0,17.0,12.0,149216,216.0,3.5375068385735515,5.588569816773891,2997.3402290354147
Uttarakhand,18228,117264.0,2269,981.0,743.0,43.0,0.0,11.0,226.0,22562,213.0,9.047078146137828,1.8369642163663995,125.02605946911737
Jharkhand,5858,34049.0,4054,1797.0,392.0,25.0,19.0,39.0,457.0,57391,169.0,17.772299271274406,1.8320421496653492,2667.1118671594395
Delhi,39923,14901.0,1150,1495.0,625.0,3.0,26.0,27.0,270.0,94188,261.0,24.007414130848083,3.484170739594716,2595.3988907709336
Bihar,4872,103631.0,2093,102.0,283.0,21.0,1.0,16.0,141.0,28742,181.0,18.219981165881237,6.14756410781798,1729.7053863051144
Uttarakhand,20907,35694.0,3680,82.0,647.0,36.0,0.0,14.0,171.0,74218,54.0,5.914676345660519,4.257570349938428,1660.995389594093
Rajasthan,52662,26632.0,696,425.0,596.0,24.0,16.0,18.0,435.0,31651,125.0,17.432644025375478,5.44718713458243,6252.3398701844335
Bihar,47361,64433.0,5994,766.0,591.0,18.0,9.0,18.0,367.0,187861,115.0,13.035782326465384,1.572751240941522,3940.023370746958
Rajasthan,16056,20802.0,7076,911.0,470.0,34.0,13.0,8.0,267.0,189179,60.0,19.762106655768306,2.6063668584766497,3736.3701579863755
Tamil Nadu,9467,12645.0,2575,1898.0,312.0,4.0,4.0,0.0,19.0,246145,281.0,12.148313097149982,5.521083626192096,265.433776930684
Madhya Pradesh,48441,11291.0,3269,180.0,996.0,24.0,22.0,16.0,398.0,296243,234.0,21.055963623451625,2.9139013170442527,4866.949495330272
Maharashtra,26059,72841.0,7429,1417.0,179.0,23.0,18.0,23.0,23.0,184715,203.0,14.3470597674781,0.42744165274096924,1446.449700877376
Rajasthan,49278,12597.0,4573,1347.0,958.0,4.0,15.0,5.0,227.0,101052,220.0,23.045946919871408,3.6774966138033216,5123.1919630167295
Uttarakhand,20673,2272.0,1061,765.0,529.0,16.0,16.0,17.0,79.0,33319,95.0,22.51060616343019,4.143594897434986,5367.362968287777
Karnataka,52639,37729.0,3760,1120.0,274.0,31.0,18.0,31.0,439.0,146952,161.0,3.209321730503107,2.3486449334411676,2592.055034318597
Uttarakhand,20920,46088.0,5972,208.0,955.0,15.0,24.0,6.0,85.0,122739,41.0,1.2538920001500764,5.207630881640517,6726.042167870736
Uttarakhand,13808,3395.0,660,859.0,377.0,9.0,5.0,24.0,252.0,54950,157.0,23.355369831191375,6.526135251836564,3885.0753909850173
Jharkhand,46715,74066.0,4564,109.0,602.0,30.0,26.0,27.0,403.0,138980,258.0,14.483960891927707,0.3289712516329174,5048.867632984501
Rajasthan,2369,24366.0,3912,732.0,384.0,21.0,15.0,2.0,442.0,231563,17.0,8.23156750552833,1.0797000719358592,7977.051375330953
Chhattisgarh,43237,108509.0,5482,150.0,729.0,3.0,19.0,35.0,153.0,158677,196.0,14.925232217210294,0.6783119102578349,1835.5803649336767
Telangana,24643,53511.0,7801,1358.0,653.0,22.0,13.0,28.0,433.0,182985,289.0,7.655326787944134,4.043723078059928,2606.222227321854
Karnataka,30254,53067.0,6260,1749.0,295.0,29.0,21.0,33.0,175.0,3443,217.0,19.52153610494071,4.092541852679296,7350.422557586574
Maharashtra,2535,14620.0,5017,618.0,481.0,49.0,0.0,21.0,121.0,238614,242.0,14.279364428588485,2.7827488579188993,3935.9017485480986
Punjab,14729,70416.0,5685,1843.0,577.0,13.0,24.0,1.0,309.0,80260,47.0,3.8898374111405745,5.269972222206526,2837.696240116443
Haryana,17792,48254.0,5686,1315.0,154.0,39.0,10.0,26.0,171.0,120163,68.0,22.200597857170887,4.200203140470959,4283.266404183821
Tamil Nadu,49654,77086.0,2922,847.0,325.0,5.0,8.0,34.0,14.0,167092,197.0,16.275310274115142,3.750055209033884,7856.842099319637
Jharkhand,27860,115090.0,1186,1713.0,549.0,33.0,8.0,34.0,13.0,208895,259.0,18.091288936179104,6.165235085353151,7252.112239552502
Odisha,44529,61445.0,5825,1574.0,242.0,19.0,25.0,7.0,301.0,52440,249.0,0.6951837283319697,2.8212018992697954,6498.405608956683
Uttar Pradesh,33062,74834.0,492,897.0,324.0,34.0,5.0,23.0,194.0,236602,51.0,7.613114039805237,2.3188686428422813,1972.9828202587707
Uttarakhand,44417,25586.0,1617,1539.0,932.0,17.0,23.0,4.0,497.0,72644,163.0,10.680775018022027,3.2454456658661046,6064.847149181296
Kerala,17598,84826.0,1971,979.0,433.0,27.0,27.0,6.0,222.0,200995,247.0,20.326108285764292,3.745146718468678,5488.084312299334
Assam,28165,26109.0,6292,668.0,763.0,9.0,24.0,31.0,26.0,184224,89.0,14.396098074498724,2.7002927714857194,7636.710538722915
Kerala,32014,85598.0,1291,633.0,511.0,36.0,29.0,26.0,108.0,278458,243.0,6.0286105693896985,5.168976267523289,7703.599514215583
Uttar Pradesh,18120,81530.0,7400,686.0,654.0,24.0,19.0,30.0,51.0,180702,231.0,5.544293574070683,3.505843872134491,5445.488020084293
Haryana,52403,11907.0,5120,525.0,984.0,9.0,10.0,26.0,366.0,116606,284.0,24.21059358745061,4.747134791673151,1764.1879299175996
Kerala,8136,65142.0,7117,692.0,798.0,31.0,6.0,17.0,277.0,216645,11.0,6.239200515597621,6.829648379581117,3658.3993092918777
Assam,56530,21209.0,7949,80.0,135.0,14.0,25.0,3.0,432.0,74154,182.0,1.0054591675763516,6.004640200642785,362.07332676746455
Uttar Pradesh,15184,26560.0,3488,851.0,819.0,41.0,19.0,31.0,238.0,299736,107.0,1.5194079683185313,6.282203856211686,4386.186893793888
Jharkhand,29096,77701.0,3726,82.0,482.0,34.0,16.0,19.0,305.0,284477,76.0,7.0339785258630165,1.6861098294744912,1219.3592402555025
Uttarakhand,31561,26893.0,5114,1882.0,313.0,19.0,4.0,2.0,58.0,164855,73.0,6.405947348802133,2.692643751928565,824.9497405828927
Tamil Nadu,59857,4477.0,7824,1568.0,945.0,1.0,3.0,24.0,376.0,18368,36.0,18.20306976016584,6.09428165200057,1684.690345428636
Gujarat,52683,117560.0,3500,685.0,552.0,20.0,16.0,36.0,36.0,8971,106.0,3.527725604578219,1.097938248058311,6710.691872289704
Telangana,33648,117053.0,5642,1731.0,265.0,13.0,5.0,8.0,387.0,230304,200.0,14.631417190800887,4.47903310736492,4723.103064648415
Odisha,29870,84368.0,707,1280.0,237.0,34.0,2.0,0.0,165.0,72077,31.0,10.294958513548508,3.3925542179902335,6263.586534921377
Jharkhand,34178,36356.0,6784,1104.0,921.0,9.0,23.0,11.0,27.0,107062,247.0,10.815392659362363,3.2370024461824194,2273.185071333574
Uttar Pradesh,23379,91923.0,7117,186.0,190.0,15.0,23.0,35.0,164.0,225939,31.0,20.234200139531684,6.58532229590341,6321.68388692269
Uttarakhand,31206,67238.0,6524,1220.0,710.0,32.0,2.0,3.0,204.0,250423,128.0,7.388003803390729,5.03658613150571,3274.7987219680654
Uttar Pradesh,25794,113902.0,2695,626.0,220.0,42.0,27.0,30.0,257.0,136633,201.0,14.507167188136181,5.154511209031952,6870.447993221468
Gujarat,39515,7126.0,4797,1020.0,700.0,37.0,27.0,20.0,290.0,158862,94.0,19.128364092264952,2.5224876110732026,2301.9208185214625
Delhi,40829,11573.0,2254,1942.0,76.0,43.0,0.0,22.0,51.0,23724,265.0,11.350820790839,4.914657354026289,547.6513319231703
Haryana,1074,31553.0,1999,1510.0,519.0,48.0,23.0,22.0,464.0,71535,145.0,8.451755685122558,1.9948514718753696,3720.7047883229075
Assam,55827,43287.0,4821,1861.0,497.0,10.0,14.0,24.0,498.0,174009,178.0,13.611953512748501,3.7835483089489217,3360.464225007133
Kerala,26410,36816.0,5158,1818.0,232.0,29.0,18.0,39.0,140.0,180308,287.0,15.481669034892413,4.8599609195905,6036.366522880058
Bihar,5689,50331.0,942,1385.0,29.0,1.0,24.0,33.0,409.0,75712,265.0,6.9790856432619535,0.6686728788488105,5115.957270123818
Rajasthan,49157,19540.0,3459,1953.0,944.0,33.0,15.0,11.0,436.0,245737,9.0,18.23026820210633,6.352800643762872,5788.153995624819
Gujarat,46502,116169.0,6653,1258.0,976.0,21.0,14.0,20.0,439.0,69524,241.0,20.733457327035403,4.236707331466478,1326.884722601146
Tamil Nadu,43312,84835.0,2087,1730.0,659.0,32.0,29.0,32.0,403.0,223856,78.0,1.2834085282774357,5.9860315232509285,3877.5855499481477
Delhi,34137,26938.0,5712,199.0,990.0,37.0,17.0,29.0,283.0,112150,82.0,8.528650792422642,1.1915454076898662,2488.6033512791855
Jharkhand,27895,12764.0,1703,491.0,409.0,22.0,29.0,35.0,1.0,213440,85.0,20.124800589077534,5.7723949811535595,5109.663591041819
Uttar Pradesh,32514,53968.0,2187,597.0,609.0,3.0,3.0,21.0,147.0,199840,256.0,11.599508776070223,3.164202562700942,3345.450449901764
Chhattisgarh,26635,24731.0,6056,547.0,611.0,40.0,4.0,36.0,69.0,28094,137.0,2.211948051188325,5.149031253788299,6149.485394794612
Delhi,51901,98579.0,2345,1216.0,978.0,44.0,14.0,35.0,287.0,1232,193.0,6.9602679078890395,2.72103657869518,5721.536377451351
Assam,18128,103969.0,7270,580.0,281.0,38.0,2.0,14.0,259.0,116259,187.0,15.071863569079438,1.922115676117059,783.9529007389546
Chhattisgarh,33178,109359.0,6426,324.0,114.0,13.0,14.0,0.0,4.0,232501,184.0,18.618237354017307,3.590171540834024,354.07413557813265
West Bengal,15886,114879.0,7729,160.0,154.0,43.0,7.0,1.0,353.0,214303,10.0,2.931897377221913,1.6733262259214106,6084.657933966442
Punjab,11067,13796.0,1356,28.0,91.0,14.0,6.0,17.0,204.0,153840,205.0,14.145327699902337,0.35222779754517486,7743.217733328254
Odisha,46950,99665.0,6484,806.0,161.0,47.0,6.0,21.0,447.0,264396,106.0,19.29414595085478,5.997911766215905,638.5094548535975
Karnataka,26740,71624.0,5609,1649.0,441.0,11.0,3.0,10.0,377.0,236705,281.0,1.7262213023139577,2.7729374195888186,3277.258782314466
Assam,8926,30786.0,7305,1711.0,302.0,22.0,22.0,2.0,326.0,161660,10.0,15.08183524649109,4.173571843955261,6368.5108640727
Uttarakhand,14398,26274.0,7399,547.0,369.0,13.0,17.0,14.0,493.0,165737,228.0,18.434874241174743,4.173388915087251,423.6457852985513
Kerala,2931,118240.0,604,1796.0,26.0,29.0,28.0,26.0,40.0,203007,140.0,20.094098373366634,5.8271082662633775,3832.5166051887313
Jharkhand,21968,65105.0,2972,955.0,970.0,13.0,25.0,37.0,248.0,25951,18.0,23.51113109472122,5.472304826880291,1337.8261616431084
West Bengal,2129,28509.0,5233,1186.0,534.0,49.0,11.0,2.0,347.0,231428,58.0,5.399533814466569,3.646385175587964,4887.769385303686
Madhya Pradesh,15882,82314.0,4682,305.0,398.0,28.0,18.0,13.0,362.0,218106,112.0,14.351493095388252,5.374811950946073,1708.9735502172107
Haryana,9662,114989.0,3634,1670.0,297.0,48.0,14.0,30.0,48.0,83979,91.0,18.51386888763857,1.1887539872574788,5460.03290714027
Punjab,11153,117102.0,432,292.0,468.0,19.0,22.0,32.0,490.0,130124,78.0,7.341949266684352,2.171607890175576,5573.168266062154
Uttarakhand,59999,110929.0,1582,1134.0,218.0,21.0,10.0,25.0,250.0,219142,140.0,5.717799254099,3.0624232044357647,7667.228384119366
Uttar Pradesh,18925,2519.0,5343,1473.0,358.0,23.0,10.0,23.0,386.0,53848,281.0,3.569754729131634,0.6195219944624688,6700.688511773282
Odisha,39650,69133.0,6619,859.0,775.0,46.0,15.0,30.0,224.0,174307,40.0,11.97728924502518,0.8668588259999982,3819.2452694647823
Bihar,4198,8504.0,720,851.0,197.0,4.0,0.0,14.0,380.0,14669,186.0,15.134626655136117,5.466696992972769,4019.5173060422553
Kerala,53562,110882.0,7552,1191.0,342.0,4.0,25.0,35.0,370.0,262198,28.0,9.790369633244874,1.1757496088687005,5474.458200662518
Gujarat,37490,57724.0,6339,1188.0,36.0,30.0,7.0,8.0,278.0,6477,82.0,6.806599652527311,0.5977993698422664,2616.4601499641603
Kerala,33072,28790.0,3132,688.0,945.0,4.0,9.0,28.0,126.0,19319,103.0,14.903011071398408,0.36546777683681086,4358.934312746629
Uttarakhand,17794,25827.0,6409,1318.0,916.0,6.0,20.0,0.0,254.0,7900,188.0,8.104979443652413,0.3436812877386958,5013.685337981949
Assam,54160,57701.0,6137,1835.0,682.0,13.0,8.0,38.0,403.0,132826,193.0,20.736863610562967,4.298176182432152,3454.477134552303
West Bengal,25429,57899.0,4912,1917.0,916.0,33.0,15.0,3.0,413.0,218878,36.0,22.436735259825333,2.5240337172548504,1489.1256965009516
